genes,#R3,#R6,#R12,#R20
YOR125C,0,0,0,0
YOR126C,4,0,0,0
YOR127W,0,0,0,0
YOR128C,64,82,95,99
YOR129C,0,0,0,0
YOR130C,0,0,0,0
YOR131C,0,0,0,0
YOR132W,0,0,0,0
YOR133W,0,0,0,0
YOR134W,0,0,0,0
YOR135C,20,7,2,0
YOR136W,0,0,0,0
YOR137C,0,0,0,0
YOR138C,0,0,0,0
YOR139C,0,3,5,1
YOR140W,0,0,0,0
YOR141C,0,0,0,0
YOR142W,0,0,0,0
YOR142W-A,0,0,0,0
YOR142W-B,100,100,100,100
YOR143C,0,0,0,0
YOR144C,0,0,0,0
YOR145C,33,25,9,3
YOR146W,0,0,0,0
YOR147W,0,0,0,0
YOR148C,0,0,0,0
YOR149C,0,0,0,0
YOR150W,0,0,0,0
YOR151C,0,0,0,0
YOR152C,0,0,0,0
YOR153W,100,100,100,100
YOR154W,0,0,0,0
YOR155C,0,0,0,0
YOR156C,0,0,0,0
YOR157C,0,0,0,0
YOR158W,0,0,0,0
YOR159C,0,0,0,0
YOR160W,0,0,0,0
YOR161C,15,3,0,0
YOR161C-C,12,8,0,0
YOR161W-A,0,0,0,0
YOR161W-B,0,0,0,0
YOR162C,0,0,0,0
YOR163W,0,0,0,0
YOR164C,0,0,0,0
YOR165W,0,0,0,0
YOR166C,0,0,0,0
YOR167C,0,0,0,0
YOR168W,11,9,1,0
YOR169C,22,6,0,0
YOR170W,19,8,1,0
YOR171C,0,0,0,0
YOR172W,0,0,0,0
YOR173W,1,0,0,0
YOR174W,0,0,0,0
YOR175C,0,0,0,0
YOR176W,0,0,0,0
YOR177C,1,0,0,0
YOR178C,100,100,100,100
YOR179C,0,0,0,0
YOR180C,0,0,0,0
YOR181W,0,0,0,0
YOR182C,0,0,0,0
YOR183W,7,38,34,24
YOR184W,0,0,0,0
YOR185C,0,0,0,0
YOR186C-A,0,0,0,0
YOR186W,1,0,0,0
YOR187W,0,0,0,0
YOR188W,0,0,0,0
YOR189W,0,0,0,0
YOR190W,0,0,0,0
YOR191W,0,0,0,0
YOR192C,0,0,0,0
YOR192C-A,0,0,0,0
YOR192C-B,100,100,100,100
YOR192C-C,1,1,0,0
YOR193W,0,0,0,0
YOR194C,0,0,0,0
YOR195W,0,0,0,0
YOR196C,0,0,0,0
YOR197W,0,0,0,0
YOR198C,0,0,0,0
YOR199W,26,12,14,2
YOR200W,0,0,0,0
YOR201C,0,0,0,0
YOR202W,1,0,0,0
YOR203W,4,0,0,0
YOR204W,62,73,70,94
YOR205C,0,0,0,0
YOR206W,51,55,42,39
YOR207C,0,0,0,0
YOR208W,0,0,0,0
YOR209C,0,0,0,0
YOR210W,0,0,0,0
YOR211C,0,0,0,0
YOR212W,0,0,0,0
YOR213C,0,0,0,0
YOR214C,0,4,0,0
YOR215C,0,0,0,0
YOR216C,0,0,0,0
YOR217W,0,0,0,0
YOR218C,0,0,0,0
YOR219C,0,0,0,0
YOR220W,0,0,0,0
YOR221C,0,0,0,0
YOR222W,5,0,1,0
YOR223W,0,0,0,0
YOR224C,0,0,0,0
YOR225W,27,14,2,0
YOR226C,0,0,0,0
YOR227W,4,1,0,0
YOR228C,0,0,0,0
YOR229W,0,0,0,0
YOR230W,14,4,0,0
YOR231C-A,0,0,0,0
YOR231W,0,0,0,0
YOR232W,0,0,0,0
YOR233W,0,0,0,0
YOR234C,0,0,0,0
YOR235W,0,8,31,47
YOR236W,0,0,0,0
YOR237W,9,5,1,0
YOR238W,0,0,0,0
YOR239W,0,0,0,0
YOR241W,0,0,0,0
YOR242C,3,0,0,0
YOR243C,0,0,0,0
YOR244W,0,0,0,0
YOR245C,0,0,0,0
YOR246C,0,0,0,0
YOR247W,0,0,0,0
YOR248W,2,0,0,0
YOR249C,0,0,0,0
YOR250C,0,0,0,0
YOR251C,0,0,0,0
YOR252W,1,1,0,0
YOR253W,0,0,0,0
YOR254C,0,0,0,0
YOR255W,2,17,25,16
YOR256C,0,0,0,0
YOR257W,0,0,0,0
YOR258W,0,0,0,0
YOR259C,0,0,0,0
YOR260W,0,0,0,0
YOR261C,0,0,0,0
YOR262W,0,0,0,0
YOR263C,23,63,77,87
YOR264W,0,0,0,0
YOR265W,0,0,0,0
YOR266W,0,0,0,0
YOR267C,0,0,0,0
YOR268C,2,0,0,0
YOR269W,0,0,0,0
YOR270C,0,0,0,0
YOR271C,0,0,0,0
YOR272W,25,20,2,0
YOR273C,100,100,100,100
YOR274W,0,0,0,0
YOR275C,0,0,0,0
YOR276W,0,0,0,0
YOR277C,6,3,0,0
YOR278W,0,0,0,0
YOR279C,0,0,0,0
YOR280C,0,0,0,0
YOR281C,0,0,0,0
YOR282W,1,2,1,0
YOR283W,0,0,0,0
YOR284W,0,0,0,0
YOR285W,0,0,0,0
YOR286W,0,0,0,0
YOR287C,68,80,93,98
YOR288C,0,0,0,0
YOR289W,15,6,1,0
YOR290C,100,100,100,100
YOR291W,0,0,0,0
YOR292C,0,0,0,0
YOR293C-A,6,19,6,0
YOR293W,1,0,0,0
YOR294W,17,4,0,0
YOR295W,0,0,0,0
YOR296W,0,0,0,0
YOR297C,0,0,0,0
YOR298C-A,0,0,0,0
YOR298W,0,1,0,0
YOR299W,0,0,0,0
YOR300W,1,1,0,0
YOR301W,0,0,0,0
YOR302W,23,7,4,0
YOR303W,0,0,0,0
YOR304C-A,0,0,0,0
YOR304W,0,0,0,0
YOR305W,0,0,0,0
YOR306C,100,100,100,100
YOR307C,0,0,0,0
YOR308C,2,0,0,0
YOR309C,6,3,0,0
YOR310C,17,8,1,0
YOR311C,0,0,0,0
YOR312C,0,0,0,0
YOR313C,0,0,0,0
YOR314W,4,8,19,40
YOR314W-A,71,100,100,100
YOR315W,80,93,100,100
YOR316C,0,0,0,0
YOR316C-A,7,33,26,15
YOR317W,0,0,0,0
YOR318C,95,100,100,100
YOR319W,0,0,0,0
YOR320C,0,0,0,0
YOR321W,0,0,0,0
YOR322C,0,0,0,0
YOR323C,0,0,0,0
YOR324C,0,0,0,0
YOR325W,0,0,0,0
YOR326W,0,0,0,0
YOR327C,0,0,0,0
YOR328W,2,0,0,0
YOR329C,0,0,0,0
YOR329W-A,4,7,0,0
YOR330C,0,0,0,0
YOR331C,0,0,0,0
YOR332W,0,0,0,0
YOR333C,0,0,1,1
YOR334W,0,0,0,0
YOR335C,0,0,0,0
YOR335W-A,0,0,0,0
YOR336W,0,0,0,0
YOR337W,0,0,0,0
YOR338W,0,0,0,0
YOR339C,2,1,0,0
YOR340C,74,89,93,100
YOR341W,22,15,1,0
YOR342C,56,52,46,38
YOR343C,0,0,0,0
YOR343W-A,0,0,0,0
YOR343W-B,100,100,100,100
YOR344C,70,85,92,100
YOR345C,2,7,28,56
YOR346W,0,0,0,0
YOR347C,0,0,0,0
YOR348C,100,100,100,100
YOR349W,0,0,0,0
YOR350C,0,0,0,0
YOR351C,0,0,0,0
YOR352W,0,0,0,0
YOR353C,0,0,0,0
YOR354C,0,0,0,0
YOR355W,0,0,0,0
YOR356W,0,0,0,0
YOR357C,0,0,0,0
YOR358W,0,0,0,0
YOR359W,63,70,73,81
YOR360C,0,0,0,0
YOR361C,0,0,0,0
YOR362C,0,0,0,0
YOR363C,0,0,0,0
YOR364W,1,4,14,38
YOR365C,0,0,0,0
YOR366W,0,1,24,46
YOR367W,0,0,0,0
YOR368W,0,0,0,0
YOR369C,0,0,0,0
YOR370C,0,0,0,0
YOR371C,1,0,0,0
YOR372C,0,0,0,0
YOR373W,0,0,0,0
YOR374W,7,1,0,0
YOR375C,0,0,0,0
YOR376W,100,100,100,100
YOR376W-A,0,0,0,0
YOR377W,0,0,0,0
YOR378W,0,0,0,0
YOR379C,0,0,0,0
YOR380W,0,0,0,0
YOR381W,0,0,0,0
YOR381W-A,1,0,0,0
YOR382W,4,0,0,0
YOR383C,79,92,98,100
YOR384W,0,0,0,0
YOR385W,23,10,3,0
YOR386W,0,0,0,0
YOR387C,0,0,0,0
YOR388C,0,0,0,0
YOR389W,0,0,0,0
YOR390W,0,0,0,0
YOR391C,23,59,64,70
YOR392W,0,1,1,0
YOR393W,89,92,98,100
YOR394C-A,9,11,4,0
YOR394W,1,4,0,0
YOR396C-A,0,0,0,0
YOR396W,0,0,0,0
YPL001W,0,0,0,0
YPL002C,0,0,0,0
YPL003W,0,0,0,0
YPL004C,0,0,0,0
YPL005W,0,0,0,0
YPL006W,0,0,0,0
YPL007C,0,0,0,0
YPL008W,0,0,0,0
YPL009C,0,0,0,0
YPL010W,0,0,0,0
YPL011C,0,0,0,0
YPL012W,65,70,83,86
YPL013C,0,0,0,0
YPL014W,0,0,0,0
YPL015C,0,0,0,0
YPL016W,2,0,0,0
YPL017C,6,1,0,0
YPL018W,96,99,100,100
YPL019C,100,100,100,100
YPL020C,0,0,0,0
YPL021W,2,3,18,14
YPL022W,0,0,0,0
YPL023C,0,0,0,0
YPL024W,0,0,0,0
YPL025C,100,100,100,100
YPL026C,0,0,0,0
YPL027W,100,100,100,100
YPL028W,0,0,0,0
YPL029W,0,0,0,0
YPL030W,0,0,0,0
YPL031C,0,0,0,0
YPL032C,0,0,0,0
YPL033C,3,18,4,0
YPL034W,0,0,0,0
YPL035C,0,0,0,0
YPL036W,0,0,0,0
YPL037C,0,0,0,0
YPL038W,0,0,0,0
YPL038W-A,2,10,2,1
YPL039W,0,0,0,0
YPL040C,0,0,0,0
YPL041C,0,0,0,0
YPL042C,0,0,0,0
YPL043W,28,18,3,0
YPL044C,0,0,0,0
YPL045W,0,0,0,0
YPL046C,0,0,0,0
YPL047W,0,0,0,0
YPL048W,0,0,0,0
YPL049C,0,0,0,0
YPL050C,0,0,0,0
YPL051W,0,0,0,0
YPL052W,0,0,0,0
YPL053C,0,0,0,0
YPL054W,5,2,0,0
YPL055C,0,0,0,0
YPL056C,33,21,19,5
YPL057C,100,100,100,100
YPL058C,0,0,0,0
YPL059W,0,0,0,0
YPL060C-A,57,64,69,73
YPL060W,0,0,0,0
YPL061W,99,100,100,100
YPL062W,100,100,100,100
YPL063W,0,0,0,0
YPL064C,0,0,0,0
YPL065W,0,0,0,0
YPL066W,0,0,0,0
YPL067C,0,0,0,0
YPL068C,0,0,0,0
YPL069C,0,0,0,0
YPL070W,0,0,0,0
YPL071C,0,0,0,0
YPL072W,0,0,0,0
YPL073C,6,24,64,57
YPL074W,0,0,0,0
YPL075W,16,7,2,0
YPL076W,0,0,0,0
YPL077C,0,0,0,0
YPL078C,0,0,0,0
YPL079W,6,1,0,0
YPL080C,3,0,0,0
YPL081W,0,0,0,0
YPL082C,2,0,0,0
YPL083C,0,0,0,0
YPL084W,0,0,0,0
YPL085W,0,0,0,0
YPL086C,32,27,7,1
YPL087W,0,0,0,0
YPL088W,17,7,1,0
YPL089C,0,0,0,0
YPL090C,0,0,0,0
YPL091W,0,0,0,0
YPL092W,19,11,5,0
YPL093W,86,95,100,100
YPL094C,0,0,0,0
YPL095C,100,100,100,100
YPL096C-A,0,0,0,0
YPL096W,0,0,0,0
YPL097W,0,0,0,0
YPL098C,0,0,0,0
YPL099C,0,0,0,0
YPL100W,0,0,0,0
YPL101W,0,0,0,0
YPL102C,0,0,2,5
YPL103C,0,0,0,0
YPL104W,0,0,0,0
YPL105C,0,0,0,0
YPL106C,0,0,0,0
YPL107W,0,0,0,0
YPL108W,0,0,0,0
YPL109C,0,0,0,0
YPL110C,0,0,0,0
YPL111W,0,0,0,0
YPL112C,0,0,0,0
YPL113C,0,0,0,0
YPL114W,0,7,20,26
YPL115C,0,0,0,0
YPL116W,0,0,0,0
YPL117C,0,0,0,0
YPL118W,0,0,0,0
YPL119C,0,0,0,0
YPL119C-A,20,16,3,0
YPL120W,0,0,0,0
YPL121C,0,6,0,0
YPL122C,0,0,0,0
YPL123C,0,0,0,0
YPL124W,0,0,0,0
YPL125W,0,0,0,0
YPL126W,57,67,68,71
YPL127C,0,0,0,0
YPL128C,0,0,0,0
YPL129W,0,0,0,0
YPL130W,10,5,0,0
YPL131W,0,0,0,0
YPL132W,0,0,0,0
YPL133C,0,0,0,0
YPL134C,96,100,100,100
YPL135C-A,0,0,0,0
YPL135W,0,0,0,0
YPL136W,7,23,45,67
YPL137C,0,0,0,0
YPL138C,0,0,0,0
YPL139C,0,0,0,0
YPL140C,0,0,0,0
YPL141C,0,0,0,0
YPL142C,13,3,0,0
YPL143W,1,0,0,0
YPL144W,0,0,0,0
YPL145C,0,0,0,0
YPL146C,8,2,0,0
YPL147W,9,5,0,0
YPL148C,0,0,0,0
YPL149W,0,0,0,0
YPL150W,0,0,0,0
YPL151C,0,0,0,0
YPL152W,0,0,0,0
YPL152W-A,2,3,5,1
YPL153C,2,0,0,0
YPL154C,0,0,0,0
YPL155C,0,0,0,0
YPL156C,10,8,0,0
YPL157W,5,0,0,0
YPL158C,0,0,0,0
YPL159C,0,0,0,0
YPL160W,0,0,0,0
YPL161C,0,0,0,0
YPL162C,0,0,0,0
YPL163C,100,100,100,100
YPL164C,0,0,0,0
YPL165C,0,0,0,0
YPL166W,0,0,0,0
YPL167C,0,0,0,0
YPL168W,0,0,0,0
YPL169C,0,0,0,0
YPL170W,0,0,0,0
YPL171C,1,2,0,0
YPL172C,0,0,0,0
YPL173W,0,0,0,0
YPL174C,0,0,0,0
YPL175W,0,0,0,0
YPL176C,0,0,0,0
YPL177C,0,0,0,0
YPL178W,0,0,0,0
YPL179W,0,0,0,0
YPL180W,0,0,0,0
YPL181W,0,0,0,0
YPL182C,0,0,0,0
YPL183C,23,14,2,0
YPL183W-A,0,0,0,0
YPL184C,0,0,0,0
YPL185W,1,0,0,0
YPL186C,0,0,0,0
YPL187W,17,79,94,97
YPL188W,0,0,0,0
YPL189C-A,0,0,0,0
YPL189W,0,0,0,0
YPL190C,0,0,0,0
YPL191C,0,0,0,0
YPL192C,1,0,0,0
YPL193W,0,0,0,0
YPL194W,0,0,0,0
YPL195W,0,0,0,0
YPL196W,0,0,0,0
YPL197C,29,12,5,0
YPL198W,2,0,0,0
YPL199C,0,0,0,0
YPL200W,3,2,0,0
YPL201C,0,0,0,0
YPL202C,0,0,0,0
YPL203W,0,0,0,0
YPL204W,0,0,0,0
YPL205C,4,0,0,0
YPL206C,0,0,0,0
YPL207W,0,0,0,0
YPL208W,0,0,0,0
YPL209C,0,0,0,0
YPL210C,0,0,0,0
YPL211W,6,1,0,0
YPL212C,1,1,0,0
YPL213W,0,0,0,0
YPL214C,0,0,0,0
YPL215W,0,0,0,0
YPL216W,0,0,0,0
YPL217C,0,0,0,0
YPL218W,0,0,0,0
YPL219W,0,0,0,0
YPL220W,0,0,0,0
YPL221W,0,0,0,0
YPL222C-A,0,0,0,0
YPL222W,37,32,12,3
YPL223C,11,4,1,0
YPL224C,0,0,0,0
YPL225W,0,0,0,0
YPL226W,19,11,1,0
YPL227C,0,0,0,0
YPL228W,0,0,0,0
YPL229W,0,0,0,0
YPL230W,45,30,43,28
YPL231W,0,0,0,0
YPL232W,0,0,0,0
YPL233W,0,0,0,0
YPL234C,0,0,0,0
YPL235W,0,0,0,0
YPL236C,0,0,0,0
YPL237W,0,0,0,0
YPL238C,3,21,22,6
YPL239W,0,0,0,0
YPL240C,8,1,0,0
YPL241C,2,1,0,0
YPL242C,0,0,0,0
YPL243W,0,0,0,0
YPL244C,0,0,0,0
YPL245W,14,5,1,0
YPL246C,0,0,0,0
YPL247C,0,0,0,0
YPL248C,0,0,0,0
YPL249C,0,0,0,0
YPL249C-A,0,0,0,0
YPL250C,6,3,1,0
YPL250W-A,0,0,0,0
YPL251W,0,0,2,0
YPL252C,0,0,0,0
YPL253C,0,0,0,0
YPL254W,0,0,0,0
YPL255W,0,0,0,0
YPL256C,0,0,0,0
YPL257W,0,0,0,0
YPL257W-A,0,0,0,0
YPL257W-B,100,100,100,100
YPL258C,0,0,0,0
YPL259C,0,0,0,0
YPL260W,0,0,0,0
YPL261C,6,2,0,0
YPL262W,0,0,0,0
YPL263C,0,0,0,0
YPL264C,0,0,0,0
YPL265W,32,20,16,7
YPL266W,0,0,0,0
YPL267W,9,1,0,0
YPL268W,0,0,0,0
YPL269W,0,0,0,0
YPL270W,0,0,0,0
YPL271W,0,0,0,0
YPL272C,1,0,0,0
YPL273W,0,0,0,0
YPL274W,0,0,0,0
YPL275W,0,0,0,0
YPL276W,1,0,0,0
YPL277C,0,0,0,0
YPL278C,5,1,0,0
YPL279C,0,0,0,0
YPL280W,31,51,63,52
YPL281C,90,99,99,100
YPL282C,5,3,0,0
YPL283C,0,0,0,0
YPL283W-A,0,0,0,0
YPL283W-B,0,0,0,0
YPR001W,0,0,0,0
YPR002C-A,2,0,0,0
YPR002W,0,0,0,0
YPR003C,0,0,0,0
YPR004C,0,0,0,0
YPR005C,0,0,0,0
YPR006C,0,0,0,0
YPR007C,98,100,100,100
YPR008W,0,0,0,0
YPR009W,100,100,100,100
YPR010C,52,59,43,51
YPR010C-A,0,0,0,0
YPR011C,0,0,0,0
YPR012W,23,12,0,0
YPR013C,0,0,0,0
YPR014C,27,23,10,3
YPR015C,100,100,100,100
YPR016C,0,0,0,0
YPR016W-A,0,0,0,0
YPR017C,0,0,0,0
YPR018W,0,0,0,0
YPR019W,0,0,0,0
YPR020W,0,1,0,0
YPR021C,0,0,0,0
YPR022C,0,0,0,0
YPR023C,0,0,0,0
YPR024W,0,0,0,0
YPR025C,0,0,0,0
YPR026W,0,0,0,0
YPR027C,0,0,0,0
YPR028W,0,0,0,0
YPR029C,0,0,0,0
YPR030W,0,0,0,0
YPR031W,0,0,0,0
YPR032W,0,0,0,0
YPR033C,0,0,0,0
YPR034W,0,0,0,0
YPR035W,0,0,0,0
YPR036W,0,0,0,0
YPR036W-A,1,0,0,0
YPR037C,0,0,0,0
YPR038W,0,0,0,0
YPR039W,2,6,25,13
YPR040W,0,0,0,0
YPR041W,0,0,0,0
YPR042C,0,0,0,0
YPR043W,2,11,13,7
YPR044C,11,3,0,0
YPR045C,0,0,0,0
YPR046W,0,0,0,0
YPR047W,0,0,0,0
YPR048W,0,0,0,0
YPR049C,0,0,0,0
YPR050C,0,0,0,0
YPR051W,0,0,0,0
YPR052C,0,0,0,0
YPR053C,0,0,0,0
YPR054W,0,0,0,0
YPR055W,0,0,0,0
YPR056W,0,0,0,0
YPR057W,0,0,0,0
YPR058W,0,0,0,0
YPR059C,1,3,1,0
YPR060C,0,0,0,0
YPR061C,43,43,28,31
YPR062W,0,0,0,0
YPR063C,0,0,0,0
YPR064W,100,100,100,100
YPR065W,0,0,0,0
YPR066W,0,0,0,0
YPR067W,0,0,0,0
YPR068C,0,0,0,0
YPR069C,0,0,0,0
YPR070W,0,0,0,0
YPR071W,0,0,0,0
YPR072W,0,0,0,0
YPR073C,0,0,0,0
YPR074C,0,0,0,0
YPR074W-A,0,0,0,0
YPR075C,15,4,2,0
YPR076W,0,0,0,0
YPR077C,8,27,76,99
YPR078C,26,27,5,0
YPR079W,0,0,0,0
YPR080W,0,0,0,0
YPR081C,0,0,0,0
YPR082C,0,0,0,0
YPR083W,0,0,0,0
YPR084W,0,0,0,0
YPR085C,0,0,0,0
YPR086W,0,0,0,0
YPR087W,4,0,0,0
YPR088C,0,0,0,0
YPR089W,0,0,0,0
YPR091C,0,0,0,0
YPR092W,1,13,2,0
YPR093C,0,0,0,0
YPR094W,0,0,0,0
YPR095C,0,0,0,0
YPR096C,11,27,21,5
YPR097W,0,0,0,0
YPR098C,0,0,0,0
YPR099C,0,0,0,0
YPR100W,0,0,0,0
YPR101W,0,0,0,0
YPR102C,0,0,0,0
YPR103W,0,0,0,0
YPR104C,0,0,0,0
YPR105C,0,0,0,0
YPR106W,0,0,0,0
YPR107C,0,0,0,0
YPR108W,0,0,0,0
YPR108W-A,0,0,0,2
YPR109W,0,0,0,0
YPR110C,2,1,0,0
YPR111W,0,0,0,0
YPR112C,52,55,51,50
YPR113W,0,0,0,0
YPR114W,0,0,0,0
YPR115W,0,0,0,0
YPR116W,8,2,0,0
YPR117W,0,0,0,0
YPR118W,0,0,0,0
YPR119W,0,0,0,0
YPR120C,8,1,0,0
YPR121W,0,0,0,0
YPR122W,0,0,0,0
YPR123C,96,100,100,100
YPR124W,99,100,100,100
YPR125W,0,0,0,0
YPR126C,0,0,0,0
YPR127W,0,0,0,0
YPR128C,0,0,0,0
YPR129W,0,0,0,0
YPR130C,5,3,0,0
YPR131C,0,0,0,0
YPR132W,0,0,0,0
YPR133C,0,0,0,0
YPR133W-A,0,0,0,0
YPR134W,0,0,0,0
YPR135W,0,0,0,0
YPR136C,5,34,55,77
YPR137C-A,0,0,0,0
YPR137C-B,100,100,100,100
YPR137W,6,2,0,0
YPR138C,1,0,0,0
YPR139C,0,0,0,0
YPR140W,0,0,0,0
YPR141C,0,0,0,0
YPR142C,0,0,0,0
YPR143W,4,1,0,0
YPR144C,1,0,0,0
YPR145C-A,3,1,0,0
YPR145W,50,61,67,80
YPR146C,0,0,0,0
YPR147C,0,0,0,0
YPR148C,0,0,0,0
YPR149W,100,100,100,100
YPR150W,2,6,6,4
YPR151C,1,2,0,0
YPR152C,0,0,0,0
YPR153W,0,0,0,0
YPR154W,0,0,0,0
YPR155C,0,0,0,0
YPR156C,0,0,0,0
YPR157W,0,0,0,0
YPR158C-C,0,0,0,0
YPR158C-D,100,100,100,100
YPR158W,0,0,0,0
YPR158W-A,0,0,0,0
YPR158W-B,100,100,100,100
YPR159C-A,2,6,18,3
YPR159W,0,0,0,0
YPR160C-A,0,0,0,0
YPR160W,100,100,100,100
YPR160W-A,0,0,0,0
YPR161C,0,0,0,0
YPR162C,0,0,0,0
YPR163C,0,0,0,0
YPR164W,0,0,0,0
YPR165W,0,0,0,0
YPR166C,0,0,0,0
YPR167C,58,64,64,75
YPR168W,0,0,0,0
YPR169W,0,0,0,0
YPR169W-A,0,0,0,0
YPR170C,2,0,0,0
YPR170W-A,0,0,0,0
YPR170W-B,0,0,0,0
YPR171W,0,0,0,0
YPR172W,0,0,0,0
YPR173C,0,0,0,0
YPR174C,0,0,0,0
YPR175W,0,0,0,0
YPR176C,0,0,0,0
YPR177C,0,0,0,0
YPR178W,0,0,0,0
YPR179C,0,0,0,0
YPR180W,0,0,0,0
YPR181C,0,0,0,0
YPR182W,8,2,0,0
YPR183W,0,0,0,0
YPR184W,32,26,23,7
YPR185W,0,0,0,0
YPR186C,0,0,0,0
YPR187W,0,0,0,0
YPR188C,0,0,0,0
YPR189W,0,0,0,0
YPR190C,0,0,0,0
YPR191W,0,0,0,0
YPR192W,0,0,0,0
YPR193C,0,0,0,0
YPR194C,0,0,0,0
YPR195C,0,0,0,0
YPR196W,0,0,0,0
YPR197C,0,9,32,55
YPR198W,0,0,0,0
YPR199C,0,0,0,0
YPR200C,0,0,0,0
YPR201W,0,0,0,0
YPR202W,0,0,0,0
YPR203W,1,0,0,0
YPR204C-A,0,0,0,0
YPR204W,0,0,0,0
snR10,4,0,0,0
snR11,1,0,0,0
snR128,49,67,58,59
snR13,12,1,1,0
snR14,9,2,1,0
snR161,1,6,6,0
snR17a,15,13,4,0
snR17b,4,1,0,0
snR18,5,5,0,0
snR189,6,1,0,0
snR19,7,0,0,0
snR190,20,21,20,11
snR191,22,68,76,81
snR24,0,0,0,0
snR3,5,0,0,0
snR30,0,0,0,0
snR31,0,0,0,0
snR32,2,1,0,0
snR33,0,0,0,0
snR34,0,0,0,0
snR35,0,0,0,0
snR36,3,1,0,0
snR37,13,16,5,0
snR38,14,36,68,64
snR39,1,0,0,0
snR39B,5,0,0,0
snR4,0,0,0,0
snR40,3,0,0,0
snR41,0,0,0,0
snR42,0,0,0,0
snR43,0,0,0,0
snR44,6,2,0,0
snR45,11,12,4,0
snR46,0,0,0,0
snR47,2,0,0,0
snR48,0,0,0,0
snR49,1,0,0,0
snR5,1,1,0,0
snR50,1,0,0,0
snR51,5,2,0,0
snR52,0,2,1,0
snR53,1,4,8,5
snR54,14,38,47,33
snR55,3,7,1,0
snR56,1,6,2,0
snR57,1,0,0,0
snR58,0,0,0,0
snR59,0,6,1,1
snR6,0,1,14,29
snR60,0,0,1,0
snR61,21,13,3,0
snR62,4,0,0,0
snR63,0,0,0,0
snR64,40,55,47,43
snR65,3,1,2,0
snR66,2,0,0,0
snR67,5,1,0,0
snR68,4,0,0,0
snR69,1,0,0,0
snR7-L,0,0,0,0
snR7-S,0,0,0,0
snR70,0,0,0,0
snR71,0,0,0,0
snR72,0,2,2,0
snR73,0,1,0,1
snR74,0,1,0,0
snR75,1,0,0,0
snR76,2,0,0,0
snR77,3,2,0,0
snR78,2,3,1,0
snR79,4,11,11,3
snR8,4,1,0,0
snR80,10,47,58,60
snR81,1,1,0,0
snR82,2,0,0,0
snR83,3,0,0,0
snR84,0,0,0,0
snR85,21,31,20,11
snR86,0,0,0,0
snR87,0,0,0,0
snR9,2,0,0,0
tA(AGC)D,0,0,0,0
tA(AGC)F,0,0,0,0
tA(AGC)G,0,0,0,0
tA(AGC)H,0,14,32,71
tA(AGC)J,0,0,0,0
tA(AGC)K1,0,0,0,0
tA(AGC)K2,0,4,14,36
tA(AGC)L,0,1,1,0
tA(AGC)M1,0,0,0,0
tA(AGC)M2,0,0,0,0
tA(AGC)P,0,0,0,0
tA(UGC)A,1,4,20,40
tA(UGC)E,0,1,3,5
tA(UGC)G,0,0,0,0
tA(UGC)L,0,0,0,0
tA(UGC)O,3,13,31,40
tA(UGC)Q,0,0,0,0
tC(GCA)B,0,1,2,7
tC(GCA)G,1,1,0,0
tC(GCA)P1,0,1,2,2
tC(GCA)P2,0,0,1,0
tC(GCA)Q,0,0,0,0
tD(GUC)B,1,0,15,20
tD(GUC)D,0,0,0,0
tD(GUC)G1,0,4,4,2
tD(GUC)G2,0,0,1,0
tD(GUC)I1,0,0,0,0
tD(GUC)I2,0,0,0,0
tD(GUC)J1,0,0,0,0
tD(GUC)J2,0,1,0,1
tD(GUC)J3,0,0,0,0
tD(GUC)J4,0,0,0,0
tD(GUC)K,0,1,1,0
tD(GUC)L1,0,0,0,0
tD(GUC)L2,0,3,25,53
tD(GUC)M,0,0,0,1
tD(GUC)N,14,69,84,96
tD(GUC)O,2,7,14,1
tD(GUC)Q,0,0,0,0
tE(CUC)D,0,0,0,0
tE(CUC)I,0,0,0,0
tE(UUC)B,0,0,1,4
tE(UUC)C,0,1,3,2
tE(UUC)E1,0,1,1,0
tE(UUC)E2,0,2,0,0
tE(UUC)E3,0,0,0,0
tE(UUC)G1,1,1,1,1
tE(UUC)G2,0,1,1,4
tE(UUC)G3,0,1,1,1
tE(UUC)I,0,1,1,2
tE(UUC)J,0,4,4,5
tE(UUC)K,0,0,0,1
tE(UUC)L,0,0,0,0
tE(UUC)M,0,0,1,0
tE(UUC)P,0,0,0,0
tE(UUC)Q,0,0,0,0
tF(GAA)B,0,0,0,0
tF(GAA)D,0,0,1,1
tF(GAA)F,0,5,3,2
tF(GAA)G,0,0,0,0
tF(GAA)H1,11,41,84,97
tF(GAA)H2,0,0,4,8
tF(GAA)M,0,1,9,5
tF(GAA)N,0,0,1,2
tF(GAA)P1,0,2,3,0
tF(GAA)P2,0,1,2,1
tF(GAA)Q,0,0,0,0
tG(CCC)D,0,0,0,0
tG(CCC)O,0,1,0,1
tG(GCC)B,0,0,0,0
tG(GCC)C,0,0,0,0
tG(GCC)D1,0,0,0,1
tG(GCC)D2,33,96,100,100
tG(GCC)E,0,0,0,0
tG(GCC)F1,0,0,0,0
tG(GCC)F2,0,0,0,0
tG(GCC)G1,0,0,0,0
tG(GCC)G2,0,0,0,0
tG(GCC)J1,0,0,0,0
tG(GCC)J2,1,0,1,0
tG(GCC)M,0,0,0,0
tG(GCC)O1,0,0,0,0
tG(GCC)O2,0,0,0,1
tG(GCC)P1,0,0,1,0
