,locus_name,FC0_bayexpress,FC1_bayexpress,FC2_bayexpress,FC0_edgeR,FC1_edgeR,FC2_edgeR,FC0_DESeq2,FC1_DESeq2,FC2_DESeq2
537,YBR203W,True,False,False,True,False,False,True,False,False
538,YBR204C,True,False,False,False,False,False,False,False,False
539,YBR205W,True,False,False,True,False,False,True,False,False
540,YBR206W,True,False,False,True,False,False,True,False,False
541,YBR207W,True,False,False,True,False,False,True,False,False
542,YBR208C,True,False,False,True,False,False,True,False,False
543,YBR209W,True,True,False,True,True,False,True,True,False
544,YBR210W,True,False,False,True,False,False,True,False,False
545,YBR211C,True,False,False,False,False,False,False,False,False
546,YBR212W,True,False,False,True,False,False,True,False,False
547,YBR213W,True,False,False,True,False,False,True,False,False
548,YBR214W,True,False,False,False,False,False,False,False,False
549,YBR215W,True,False,False,True,False,False,True,False,False
550,YBR216C,True,False,False,True,False,False,True,False,False
551,YBR217W,True,False,False,False,False,False,False,False,False
552,YBR218C,True,False,False,True,False,False,True,False,False
553,YBR219C,True,True,False,,,,True,True,False
554,YBR220C,False,False,False,True,False,False,True,False,False
555,YBR221C,True,False,False,False,False,False,False,False,False
556,YBR221W-A,True,False,False,True,False,False,True,False,False
557,YBR222C,True,False,False,True,False,False,True,False,False
558,YBR223C,True,False,False,False,False,False,False,False,False
559,YBR223W-A,False,False,False,,,,,,
560,YBR224W,False,False,False,,,,False,False,False
561,YBR225W,True,False,False,True,False,False,True,False,False
562,YBR226C,True,True,False,True,False,False,True,False,False
563,YBR227C,True,False,False,True,False,False,True,False,False
564,YBR228W,True,False,False,True,False,False,True,False,False
565,YBR229C,True,False,False,True,False,False,True,False,False
566,YBR230C,True,False,False,True,False,False,True,False,False
567,YBR230W-A,True,True,False,True,True,False,True,True,False
568,YBR231C,True,False,False,True,False,False,True,False,False
569,YBR232C,False,False,False,,,,False,False,False
570,YBR233W,True,False,False,True,False,False,True,False,False
571,YBR233W-A,True,False,False,False,False,False,False,False,False
572,YBR234C,True,False,False,True,False,False,True,False,False
573,YBR235W,True,False,False,False,False,False,True,False,False
574,YBR236C,True,False,False,True,False,False,True,False,False
575,YBR237W,True,False,False,True,False,False,True,False,False
576,YBR238C,True,True,False,True,True,False,True,True,False
577,YBR239C,True,False,False,True,False,False,True,False,False
578,YBR240C,True,False,False,True,False,False,True,False,False
579,YBR241C,True,True,False,True,True,False,True,True,False
580,YBR242W,False,False,False,True,False,False,True,False,False
581,YBR243C,True,False,False,False,False,False,False,False,False
582,YBR244W,True,True,True,True,True,True,True,True,True
583,YBR245C,True,False,False,False,False,False,False,False,False
584,YBR246W,True,False,False,True,False,False,True,False,False
585,YBR247C,True,False,False,True,True,False,True,True,False
586,YBR248C,True,False,False,True,False,False,True,False,False
587,YBR249C,True,False,False,True,False,False,True,False,False
588,YBR250W,True,False,False,True,False,False,True,False,False
589,YBR251W,True,False,False,True,False,False,True,False,False
590,YBR252W,True,False,False,True,False,False,True,False,False
591,YBR253W,True,False,False,True,False,False,True,False,False
592,YBR254C,False,False,False,True,False,False,True,False,False
593,YBR255C-A,True,False,False,True,False,False,True,False,False
594,YBR255W,True,False,False,False,False,False,False,False,False
595,YBR256C,True,False,False,True,False,False,True,False,False
596,YBR257W,True,False,False,True,False,False,True,False,False
597,YBR258C,True,False,False,True,False,False,True,False,False
598,YBR259W,True,False,False,False,False,False,False,False,False
599,YBR260C,True,False,False,False,False,False,False,False,False
600,YBR261C,True,False,False,True,False,False,True,False,False
601,YBR262C,True,False,False,False,False,False,False,False,False
602,YBR263W,True,False,False,True,False,False,True,False,False
603,YBR264C,True,False,False,False,False,False,False,False,False
604,YBR265W,True,False,False,False,False,False,False,False,False
605,YBR266C,False,False,False,,,,,,
606,YBR267W,True,True,False,True,True,False,True,True,False
607,YBR268W,True,False,False,False,False,False,False,False,False
608,YBR269C,True,False,False,True,False,False,True,False,False
609,YBR270C,True,False,False,False,False,False,False,False,False
610,YBR271W,True,False,False,True,False,False,True,False,False
611,YBR272C,True,False,False,False,False,False,False,False,False
612,YBR273C,True,False,False,False,False,False,False,False,False
613,YBR274W,True,False,False,True,False,False,True,False,False
614,YBR275C,True,False,False,True,False,False,True,False,False
615,YBR276C,True,False,False,False,False,False,False,False,False
616,YBR277C,False,False,False,,,,False,False,False
617,YBR278W,True,False,False,True,False,False,True,False,False
618,YBR279W,True,False,False,False,False,False,False,False,False
619,YBR280C,True,False,False,False,False,False,False,False,False
620,YBR281C,True,False,False,True,False,False,True,False,False
621,YBR282W,False,False,False,True,False,False,True,False,False
622,YBR283C,True,False,False,True,False,False,True,False,False
623,YBR284W,True,False,False,False,False,False,False,False,False
624,YBR285W,False,False,False,True,False,False,True,False,False
625,YBR286W,True,False,False,True,False,False,True,False,False
626,YBR287W,True,False,False,True,False,False,True,False,False
627,YBR288C,True,False,False,False,False,False,False,False,False
628,YBR289W,True,False,False,True,False,False,True,False,False
629,YBR290W,True,False,False,False,False,False,False,False,False
630,YBR291C,False,False,False,True,False,False,True,False,False
631,YBR292C,False,False,False,False,False,False,False,False,False
632,YBR293W,True,False,False,True,False,False,True,False,False
633,YBR294W,True,False,False,False,False,False,True,False,False
634,YBR295W,False,False,False,True,False,False,True,False,False
635,YBR296C,True,True,True,True,True,True,True,True,True
636,YBR296C-A,True,True,False,,,,True,True,False
637,YBR297W,True,False,False,False,False,False,False,False,False
638,YBR298C,True,False,False,False,False,False,False,False,False
639,YBR298C-A,False,False,False,,,,False,False,False
640,YBR299W,True,False,False,True,False,False,True,False,False
641,YBR300C,True,False,False,True,False,False,True,False,False
642,YBR301W,False,False,False,False,False,False,False,False,False
643,YBR302C,True,False,False,True,False,False,True,False,False
644,YCL001W,True,False,False,True,False,False,True,False,False
645,YCL001W-A,True,False,False,True,False,False,True,False,False
646,YCL001W-B,True,False,False,True,False,False,True,False,False
647,YCL002C,True,False,False,True,False,False,True,False,False
648,YCL004W,True,False,False,False,False,False,True,False,False
649,YCL005W,True,False,False,True,False,False,True,False,False
650,YCL005W-A,True,False,False,True,False,False,True,False,False
651,YCL007C,False,False,False,False,False,False,False,False,False
652,YCL008C,True,False,False,False,False,False,False,False,False
653,YCL009C,True,False,False,False,False,False,False,False,False
654,YCL010C,False,False,False,True,False,False,True,False,False
655,YCL011C,True,False,False,False,False,False,False,False,False
656,YCL012C,True,False,False,False,False,False,False,False,False
657,YCL014W,True,False,False,True,False,False,True,False,False
658,YCL016C,True,False,False,True,False,False,True,False,False
659,YCL017C,True,False,False,True,False,False,True,False,False
660,YCL018W,False,False,False,,,,False,False,False
661,YCL019W,True,True,False,True,True,False,True,True,False
662,YCL020W,False,False,False,,,,,,
663,YCL021W-A,True,True,False,True,True,False,True,True,False
664,YCL022C,False,False,False,,,,,,
665,YCL023C,False,False,False,,,,False,False,False
666,YCL024W,True,False,False,True,False,False,True,False,False
667,YCL025C,True,True,False,True,True,False,True,True,False
668,YCL026C-A,True,False,False,True,False,False,True,False,False
669,YCL026C-B,True,True,False,True,True,False,True,True,False
670,YCL027W,True,True,False,True,True,False,True,True,False
671,YCL028W,True,False,False,True,False,False,True,False,False
672,YCL029C,True,False,False,False,False,False,False,False,False
673,YCL030C,True,True,False,True,True,False,True,True,False
674,YCL031C,True,False,False,False,False,False,False,False,False
675,YCL032W,True,False,False,True,False,False,True,False,False
676,YCL033C,True,False,False,False,False,False,False,False,False
677,YCL034W,True,False,False,True,False,False,True,False,False
678,YCL035C,True,False,False,False,False,False,False,False,False
679,YCL036W,True,True,False,True,True,False,True,True,False
680,YCL037C,True,True,False,True,True,False,True,True,False
681,YCL038C,True,False,False,False,False,False,False,False,False
682,YCL039W,True,False,False,True,False,False,True,False,False
683,YCL040W,True,False,False,True,False,False,True,False,False
684,YCL041C,True,False,False,True,False,False,True,False,False
685,YCL042W,True,False,False,True,False,False,True,False,False
686,YCL043C,True,False,False,True,False,False,True,False,False
687,YCL044C,True,False,False,True,False,False,True,False,False
688,YCL045C,True,False,False,True,False,False,True,False,False
689,YCL046W,False,False,False,,,,False,False,False
690,YCL047C,True,False,False,False,False,False,False,False,False
691,YCL048W,True,True,True,True,True,False,True,True,False
692,YCL048W-A,True,True,False,True,True,False,True,True,False
693,YCL049C,True,False,False,True,False,False,True,False,False
694,YCL050C,False,False,False,True,False,False,True,False,False
695,YCL051W,True,False,False,True,False,False,True,False,False
696,YCL052C,True,False,False,True,False,False,True,False,False
697,YCL054W,True,False,False,True,False,False,True,False,False
698,YCL055W,True,False,False,True,False,False,True,False,False
699,YCL056C,True,False,False,True,False,False,True,False,False
700,YCL057C-A,True,False,False,True,False,False,True,False,False
701,YCL057W,True,False,False,True,False,False,True,False,False
702,YCL058C,True,False,False,True,False,False,True,False,False
703,YCL058W-A,False,False,False,,,,,,
704,YCL059C,False,False,False,True,False,False,True,False,False
705,YCL061C,True,False,False,True,False,False,True,False,False
706,YCL063W,True,False,False,True,False,False,True,False,False
707,YCL064C,True,True,False,True,True,False,True,True,False
708,YCL065W,True,False,False,True,False,False,True,False,False
709,YCL066W,False,False,False,,,,False,False,False
710,YCL067C,True,False,False,True,False,False,True,False,False
711,YCL068C,False,False,False,True,False,False,True,False,False
712,YCL069W,False,False,False,False,False,False,False,False,False
713,YCL073C,True,True,False,True,False,False,True,False,False
714,YCL074W,False,False,False,,,,False,False,False
715,YCL075W,False,False,False,,,,False,False,False
716,YCL076W,False,False,False,,,,,,
717,YCR001W,True,False,False,True,False,False,True,False,False
718,YCR002C,True,False,False,True,False,False,True,False,False
719,YCR003W,True,False,False,False,False,False,False,False,False
720,YCR004C,True,False,False,True,False,False,True,False,False
721,YCR005C,True,True,False,True,True,False,True,True,False
722,YCR006C,True,True,False,True,False,False,True,False,False
723,YCR007C,True,False,False,False,False,False,False,False,False
724,YCR008W,True,False,False,False,False,False,True,False,False
725,YCR009C,True,False,False,False,False,False,False,False,False
726,YCR010C,True,True,False,True,False,False,True,False,False
727,YCR011C,True,False,False,False,False,False,False,False,False
728,YCR012W,True,False,False,True,False,False,True,False,False
729,YCR013C,True,False,False,True,False,False,True,False,False
730,YCR014C,True,False,False,True,False,False,True,False,False
731,YCR015C,True,False,False,True,False,False,True,False,False
732,YCR016W,True,False,False,True,False,False,True,False,False
733,YCR017C,True,False,False,True,False,False,False,False,False
734,YCR018C,True,True,False,True,True,False,True,True,False
735,YCR018C-A,True,False,False,True,False,False,True,False,False
736,YCR019W,True,False,False,True,False,False,True,False,False
737,YCR020C,True,False,False,False,False,False,False,False,False
738,YCR020C-A,True,False,False,True,False,False,True,False,False
739,YCR020W-B,False,False,False,False,False,False,False,False,False
740,YCR021C,True,True,True,True,True,True,True,True,True
741,YCR022C,True,False,False,True,False,False,True,False,False
742,YCR023C,True,False,False,True,False,False,True,False,False
743,YCR024C,True,False,False,True,False,False,True,False,False
744,YCR024C-A,True,False,False,True,True,False,True,True,False
