genes,#R3,#R6,#R12,#R20
YOR128C,11,6,6,11
YOR129C,0,0,0,0
YOR130C,5,15,4,1
YOR131C,0,0,0,0
YOR132W,0,0,0,0
YOR133W,27,4,4,4
YOR134W,0,0,0,0
YOR135C,0,0,0,0
YOR136W,0,0,0,0
YOR137C,0,0,0,0
YOR138C,0,0,0,0
YOR139C,0,0,0,0
YOR140W,0,0,0,0
YOR141C,5,0,2,3
YOR142W,1,1,0,0
YOR142W-A,0,0,0,0
YOR142W-B,100,100,100,100
YOR143C,0,0,0,0
YOR144C,4,0,0,0
YOR145C,9,19,17,5
YOR146W,0,0,0,0
YOR147W,0,0,0,0
YOR148C,1,0,0,0
YOR149C,0,0,0,0
YOR150W,1,0,0,0
YOR151C,0,0,0,0
YOR152C,0,0,0,0
YOR153W,100,100,100,100
YOR154W,8,0,0,1
YOR155C,0,0,0,0
YOR156C,0,0,0,1
YOR157C,1,3,0,3
YOR158W,0,0,0,0
YOR159C,23,1,0,1
YOR160W,0,0,0,0
YOR161C,32,29,18,61
YOR161C-C,2,0,0,0
YOR161W-A,0,0,0,0
YOR161W-B,0,0,0,0
YOR162C,0,11,5,1
YOR163W,0,0,0,1
YOR164C,0,0,0,0
YOR165W,0,0,0,0
YOR166C,0,0,0,1
YOR167C,0,1,1,0
YOR168W,1,23,24,11
YOR169C,0,0,0,0
YOR170W,14,1,1,0
YOR171C,0,0,5,1
YOR172W,0,0,0,0
YOR173W,0,0,0,0
YOR174W,0,0,0,0
YOR175C,0,0,0,0
YOR176W,0,0,0,0
YOR177C,6,2,5,2
YOR178C,100,97,89,98
YOR179C,8,0,0,0
YOR180C,0,0,0,0
YOR181W,0,0,0,0
YOR182C,5,1,4,0
YOR183W,0,0,0,0
YOR184W,0,0,0,0
YOR185C,0,0,0,0
YOR186C-A,0,0,0,0
YOR186W,0,0,0,0
YOR187W,8,0,0,10
YOR188W,0,0,0,0
YOR189W,0,0,0,1
YOR190W,0,0,0,0
YOR191W,0,0,0,0
YOR192C,0,4,15,12
YOR192C-A,0,0,0,0
YOR192C-B,100,99,100,100
YOR192C-C,0,0,0,0
YOR193W,8,1,2,1
YOR194C,0,3,8,19
YOR195W,0,0,0,0
YOR196C,0,0,0,0
YOR197W,0,0,0,0
YOR198C,0,0,0,0
YOR199W,27,0,0,1
YOR200W,0,0,0,0
YOR201C,2,0,0,1
YOR202W,0,0,0,0
YOR203W,0,0,0,0
YOR204W,63,56,49,31
YOR205C,0,0,0,0
YOR206W,0,18,7,3
YOR207C,5,11,6,1
YOR208W,7,0,1,0
YOR209C,0,0,0,1
YOR210W,3,1,2,0
YOR211C,0,0,0,0
YOR212W,30,47,33,29
YOR213C,0,0,0,0
YOR214C,0,0,0,0
YOR215C,12,23,12,6
YOR216C,0,0,0,0
YOR217W,0,2,0,1
YOR218C,0,0,0,0
YOR219C,0,0,0,0
YOR220W,0,0,0,0
YOR221C,2,3,1,7
YOR222W,40,61,34,32
YOR223W,0,2,0,2
YOR224C,0,1,0,2
YOR225W,0,1,0,0
YOR226C,0,4,7,1
YOR227W,33,49,37,28
YOR228C,5,4,0,0
YOR229W,3,0,0,0
YOR230W,26,13,5,21
YOR231C-A,0,0,0,0
YOR231W,1,5,1,8
YOR232W,19,31,14,13
YOR233W,0,0,0,0
YOR234C,12,5,1,1
YOR235W,0,0,0,0
YOR236W,0,0,0,0
YOR237W,35,32,27,45
YOR238W,2,0,1,0
YOR239W,0,0,0,0
YOR241W,0,0,0,0
YOR242C,0,0,0,0
YOR243C,0,10,8,2
YOR244W,5,1,0,1
YOR245C,2,6,2,1
YOR246C,0,0,0,0
YOR247W,11,2,0,0
YOR248W,0,0,0,0
YOR249C,8,1,0,0
YOR250C,0,0,0,0
YOR251C,0,0,0,0
YOR252W,0,8,0,0
YOR253W,9,2,3,0
YOR254C,0,0,0,0
YOR255W,0,0,0,0
YOR256C,4,13,3,6
YOR257W,4,13,0,2
YOR258W,0,0,0,0
YOR259C,0,0,0,0
YOR260W,4,26,12,10
YOR261C,0,0,0,0
YOR262W,0,1,0,1
YOR263C,0,0,0,0
YOR264W,0,6,0,4
YOR265W,0,0,0,1
YOR266W,0,0,0,0
YOR267C,0,0,0,0
YOR268C,0,0,0,0
YOR269W,0,0,0,0
YOR270C,0,0,0,0
YOR271C,0,0,0,0
YOR272W,2,7,9,1
YOR273C,100,100,100,100
YOR274W,0,0,0,0
YOR275C,0,0,0,0
YOR276W,2,2,2,0
YOR277C,0,0,0,0
YOR278W,0,2,0,0
YOR279C,0,1,0,5
YOR280C,0,0,0,0
YOR281C,1,1,1,5
YOR282W,0,0,0,0
YOR283W,8,0,3,0
YOR284W,0,0,0,0
YOR285W,0,0,0,0
YOR286W,0,6,5,8
YOR287C,10,3,7,4
YOR288C,2,1,0,1
YOR289W,15,11,10,8
YOR290C,100,100,100,100
YOR291W,0,0,0,0
YOR292C,2,0,0,0
YOR293C-A,0,0,0,0
YOR293W,56,14,5,13
YOR294W,1,13,8,1
YOR295W,0,0,0,0
YOR296W,0,0,0,0
YOR297C,0,0,0,0
YOR298C-A,4,1,7,6
YOR298W,0,0,0,0
YOR299W,0,0,1,0
YOR300W,0,0,0,0
YOR301W,0,0,0,0
YOR302W,2,2,4,1
YOR303W,1,6,9,21
YOR304C-A,0,0,0,0
YOR304W,0,0,0,0
YOR305W,0,0,0,0
YOR306C,100,100,99,100
YOR307C,0,3,5,0
YOR308C,0,4,4,1
YOR309C,1,0,0,0
YOR310C,7,19,13,4
YOR311C,0,0,0,0
YOR312C,6,5,2,8
YOR313C,0,0,0,0
YOR314W,0,0,0,0
YOR314W-A,0,0,0,0
YOR315W,13,22,20,12
YOR316C,12,9,21,9
YOR316C-A,0,0,0,0
YOR317W,4,1,0,11
YOR318C,53,35,50,59
YOR319W,0,1,0,0
YOR320C,5,2,2,11
YOR321W,0,0,0,0
YOR322C,0,0,0,0
YOR323C,0,0,0,0
YOR324C,5,13,5,10
YOR325W,0,0,0,0
YOR326W,0,0,0,0
YOR327C,5,9,8,7
YOR328W,80,53,51,22
YOR329C,23,0,0,1
YOR329W-A,0,0,0,0
YOR330C,9,0,0,10
YOR331C,0,0,0,0
YOR332W,10,5,6,7
YOR333C,0,0,0,0
YOR334W,0,0,0,0
YOR335C,5,3,5,0
YOR335W-A,0,0,0,0
YOR336W,3,1,1,0
YOR337W,0,0,0,1
YOR338W,0,0,0,0
YOR339C,0,0,0,0
YOR340C,16,64,30,15
YOR341W,6,17,9,2
YOR342C,30,24,34,20
YOR343C,0,0,0,0
YOR343W-A,0,0,0,0
YOR343W-B,98,100,100,100
YOR344C,19,62,37,30
YOR345C,0,0,0,0
YOR346W,0,0,0,0
YOR347C,0,0,0,0
YOR348C,100,100,87,81
YOR349W,1,0,0,0
YOR350C,0,1,0,0
YOR351C,0,0,0,0
YOR352W,4,1,4,0
YOR353C,0,0,0,0
YOR354C,0,4,1,0
YOR355W,2,0,0,0
YOR356W,0,10,8,10
YOR357C,1,0,0,0
YOR358W,0,1,0,0
YOR359W,11,15,14,7
YOR360C,0,1,0,0
YOR361C,2,7,10,0
YOR362C,0,0,0,0
YOR363C,0,0,0,0
YOR364W,0,0,0,0
YOR365C,0,0,0,0
YOR366W,0,0,0,0
YOR367W,23,8,14,6
YOR368W,2,1,0,0
YOR369C,44,6,4,0
YOR370C,1,4,12,6
YOR371C,0,1,3,1
YOR372C,0,0,0,0
YOR373W,0,0,0,0
YOR374W,0,4,9,0
YOR375C,4,13,1,0
YOR376W,100,100,99,97
YOR376W-A,0,0,0,10
YOR377W,4,4,1,4
YOR378W,0,0,0,0
YOR379C,0,0,0,0
YOR380W,0,5,0,0
YOR381W,0,0,0,0
YOR381W-A,0,0,0,0
YOR382W,0,0,0,0
YOR383C,45,60,37,27
YOR384W,0,0,0,0
YOR385W,22,10,13,11
YOR386W,0,0,0,0
YOR387C,0,0,0,1
YOR388C,0,0,0,0
YOR389W,0,0,1,0
YOR390W,0,1,0,0
YOR391C,11,0,0,0
YOR392W,0,0,0,0
YOR393W,14,16,15,37
YOR394C-A,0,0,0,0
YOR394W,0,0,0,0
YOR396C-A,0,0,0,0
YOR396W,0,0,1,0
YPL001W,0,0,0,0
YPL002C,0,0,0,0
YPL003W,1,11,14,18
YPL004C,0,0,0,0
YPL005W,2,3,0,3
YPL006W,5,1,0,0
YPL007C,3,3,1,6
YPL008W,2,0,0,2
YPL009C,2,0,0,1
YPL010W,0,0,0,0
YPL011C,2,0,3,10
YPL012W,1,20,14,5
YPL013C,0,0,0,0
YPL014W,0,0,0,0
YPL015C,83,24,48,12
YPL016W,4,3,0,4
YPL017C,11,68,16,22
YPL018W,50,90,84,84
YPL019C,100,100,100,100
YPL020C,21,14,11,20
YPL021W,0,0,0,0
YPL022W,0,0,0,0
YPL023C,0,0,0,0
YPL024W,19,10,14,23
YPL025C,100,100,100,100
YPL026C,1,1,0,0
YPL027W,26,9,15,31
YPL028W,0,1,0,0
YPL029W,0,0,0,0
YPL030W,0,1,0,0
YPL031C,0,0,0,0
YPL032C,2,3,12,3
YPL033C,0,0,0,0
YPL034W,0,0,0,0
YPL035C,0,0,0,0
YPL036W,16,20,77,18
YPL037C,6,2,1,0
YPL038W,1,0,0,0
YPL038W-A,0,0,0,0
YPL039W,6,0,0,0
YPL040C,5,25,16,23
YPL041C,0,0,0,0
YPL042C,0,0,0,0
YPL043W,0,2,1,0
YPL044C,0,0,0,0
YPL045W,0,0,0,0
YPL046C,1,0,0,0
YPL047W,1,9,3,3
YPL048W,0,0,0,0
YPL049C,0,0,0,0
YPL050C,0,0,0,1
YPL051W,0,0,0,0
YPL052W,0,0,0,0
YPL053C,0,3,1,0
YPL054W,0,0,0,0
YPL055C,0,0,0,0
YPL056C,35,47,5,13
YPL057C,98,99,100,100
YPL058C,0,1,0,0
YPL059W,0,0,0,0
YPL060C-A,40,6,23,21
YPL060W,21,40,52,41
YPL061W,29,46,25,39
YPL062W,64,93,84,91
YPL063W,0,0,0,0
YPL064C,0,0,0,4
YPL065W,0,0,0,0
YPL066W,0,1,0,0
YPL067C,0,0,0,0
YPL068C,0,0,0,0
YPL069C,0,2,0,1
YPL070W,0,0,0,0
YPL071C,12,4,1,3
YPL072W,1,0,0,0
YPL073C,0,0,0,0
YPL074W,5,7,3,7
YPL075W,80,74,77,77
YPL076W,0,1,14,9
YPL077C,0,0,0,0
YPL078C,0,1,1,0
YPL079W,77,11,0,1
YPL080C,0,0,0,0
YPL081W,0,0,0,0
YPL082C,15,24,33,14
YPL083C,0,0,0,0
YPL084W,0,4,0,0
YPL085W,1,0,1,0
YPL086C,13,30,18,11
YPL087W,0,0,0,0
YPL088W,7,2,2,17
YPL089C,0,0,0,0
YPL090C,17,3,17,0
YPL091W,0,0,0,0
YPL092W,2,0,0,4
YPL093W,16,23,19,14
YPL094C,0,0,0,0
YPL095C,100,100,100,100
YPL096C-A,0,0,0,0
YPL096W,0,3,3,0
YPL097W,0,1,0,0
YPL098C,0,0,0,0
YPL099C,0,0,0,0
YPL100W,0,0,0,0
YPL101W,0,0,0,0
YPL102C,0,0,0,0
YPL103C,0,0,0,2
YPL104W,0,0,2,14
YPL105C,0,0,0,0
YPL106C,2,0,0,0
YPL107W,56,33,35,26
YPL108W,0,0,0,0
YPL109C,0,0,0,0
YPL110C,0,0,0,1
YPL111W,0,0,0,0
YPL112C,2,0,1,0
YPL113C,0,8,1,10
YPL114W,0,0,0,0
YPL115C,3,12,10,3
YPL116W,0,1,2,0
YPL117C,0,5,11,2
YPL118W,0,0,0,0
YPL119C,0,0,0,0
YPL119C-A,7,1,0,0
YPL120W,0,0,0,0
YPL121C,0,0,0,0
YPL122C,0,0,0,0
YPL123C,0,0,0,0
YPL124W,5,20,6,16
YPL125W,0,0,0,0
YPL126W,5,29,21,7
YPL127C,0,0,1,1
YPL128C,0,0,0,0
YPL129W,0,0,0,0
YPL130W,0,0,0,0
YPL131W,11,7,2,2
YPL132W,1,11,1,11
YPL133C,0,0,0,1
YPL134C,32,92,87,78
YPL135C-A,0,0,0,0
YPL135W,0,0,0,0
YPL136W,0,0,0,0
YPL137C,0,0,0,1
YPL138C,2,2,2,5
YPL139C,0,0,0,0
YPL140C,1,0,0,0
YPL141C,0,0,0,0
YPL142C,0,0,0,0
YPL143W,0,0,0,0
YPL144W,0,0,3,5
YPL145C,3,10,28,14
YPL146C,0,3,1,0
YPL147W,0,12,11,6
YPL148C,0,2,0,1
YPL149W,0,0,0,0
YPL150W,21,13,13,20
YPL151C,0,0,1,0
YPL152W,0,0,0,0
YPL152W-A,0,0,0,0
YPL153C,56,23,18,53
YPL154C,0,0,0,0
YPL155C,0,0,0,0
YPL156C,1,17,8,14
YPL157W,13,4,0,11
YPL158C,0,0,0,0
YPL159C,0,1,3,0
YPL160W,0,0,0,0
YPL161C,0,0,0,0
YPL162C,1,1,1,13
YPL163C,100,81,72,56
YPL164C,0,1,0,0
YPL165C,3,6,0,0
YPL166W,0,0,0,0
YPL167C,0,0,0,0
YPL168W,1,0,1,0
YPL169C,0,0,0,0
YPL170W,8,0,0,0
YPL171C,0,0,0,0
YPL172C,0,2,1,0
YPL173W,9,0,2,1
YPL174C,3,0,0,1
YPL175W,0,0,0,0
YPL176C,0,3,0,0
YPL177C,0,3,2,10
YPL178W,0,0,0,0
YPL179W,0,1,0,0
YPL180W,0,0,2,2
YPL181W,0,0,1,1
YPL182C,0,0,0,0
YPL183C,2,15,13,6
YPL183W-A,1,0,0,0
YPL184C,0,3,8,9
YPL185W,0,0,0,0
YPL186C,0,0,0,0
YPL187W,0,0,0,0
YPL188W,19,43,6,10
YPL189C-A,0,0,0,0
YPL189W,0,0,0,0
YPL190C,9,12,2,3
YPL191C,0,0,0,0
YPL192C,0,0,0,0
YPL193W,0,0,0,0
YPL194W,9,3,2,6
YPL195W,0,0,0,0
YPL196W,0,0,0,0
YPL197C,0,5,0,0
YPL198W,46,9,11,6
YPL199C,0,0,0,0
YPL200W,0,0,0,0
YPL201C,0,0,0,0
YPL202C,0,0,0,0
YPL203W,0,0,0,0
YPL204W,0,0,0,0
YPL205C,0,0,0,0
YPL206C,0,6,2,0
YPL207W,0,0,2,0
YPL208W,0,0,0,0
YPL209C,1,2,1,1
YPL210C,0,0,0,0
YPL211W,38,12,9,11
YPL212C,1,5,4,0
YPL213W,0,2,0,0
YPL214C,0,0,0,0
YPL215W,0,0,0,0
YPL216W,0,0,0,0
YPL217C,0,1,1,0
YPL218W,5,9,14,9
YPL219W,0,0,0,0
YPL220W,12,2,0,0
YPL221W,19,23,29,31
YPL222C-A,0,0,0,0
YPL222W,19,62,30,31
YPL223C,0,5,3,0
YPL224C,1,4,0,0
YPL225W,0,0,0,0
YPL226W,13,23,11,11
YPL227C,0,0,0,0
YPL228W,1,0,0,0
YPL229W,0,0,0,0
YPL230W,70,5,8,23
YPL231W,11,2,2,3
YPL232W,37,27,21,19
YPL233W,0,0,0,0
YPL234C,0,1,0,0
YPL235W,0,6,9,2
YPL236C,0,0,0,0
YPL237W,0,0,0,0
YPL238C,0,0,0,0
YPL239W,0,2,1,0
YPL240C,0,0,0,0
YPL241C,21,14,14,20
YPL242C,0,0,0,0
YPL243W,0,0,0,0
YPL244C,2,0,0,0
YPL245W,20,18,20,21
YPL246C,0,0,0,0
YPL247C,0,1,0,0
YPL248C,0,0,0,0
YPL249C,18,6,0,6
YPL249C-A,0,0,0,0
YPL250C,0,0,0,0
YPL250W-A,0,0,0,0
YPL251W,0,0,0,0
YPL252C,0,0,0,0
YPL253C,0,0,0,0
YPL254W,0,0,0,0
YPL255W,19,9,17,26
YPL256C,2,19,6,0
YPL257W,0,0,0,0
YPL257W-A,0,0,0,0
YPL257W-B,100,100,100,100
YPL258C,0,0,0,0
YPL259C,1,0,0,0
YPL260W,0,0,0,0
YPL261C,0,0,0,0
YPL262W,0,0,0,0
YPL263C,0,3,3,0
YPL264C,1,2,2,0
YPL265W,5,4,9,20
YPL266W,0,0,0,0
YPL267W,1,20,10,19
YPL268W,12,33,19,35
YPL269W,4,0,1,0
YPL270W,0,0,3,2
YPL271W,0,1,2,0
YPL272C,22,8,12,10
YPL273W,12,14,31,35
YPL274W,0,2,0,0
YPL275W,0,0,0,0
YPL276W,0,0,0,0
YPL277C,0,0,0,0
YPL278C,16,7,14,16
YPL279C,0,0,0,0
YPL280W,0,0,0,0
YPL281C,21,21,21,20
YPL282C,0,0,0,0
YPL283C,7,15,4,12
YPL283W-A,0,0,0,0
YPL283W-B,0,0,0,0
YPR001W,0,8,18,10
YPR002C-A,10,2,2,14
YPR002W,0,1,0,0
YPR003C,0,1,0,0
YPR004C,0,0,0,0
YPR005C,0,0,0,0
YPR006C,6,60,16,15
YPR007C,67,46,62,53
YPR008W,0,0,0,0
YPR009W,100,99,90,93
YPR010C,8,27,27,9
YPR010C-A,0,5,0,0
YPR011C,0,0,0,0
YPR012W,37,7,10,15
YPR013C,25,5,3,16
YPR014C,24,15,8,12
YPR015C,96,87,82,88
YPR016C,26,21,6,3
YPR016W-A,0,0,1,0
YPR017C,0,0,2,6
YPR018W,45,38,6,19
YPR019W,6,8,12,30
YPR020W,0,1,0,0
YPR021C,0,0,0,0
YPR022C,0,0,0,0
YPR023C,45,50,4,27
YPR024W,0,0,0,0
YPR025C,3,0,0,0
YPR026W,1,6,1,1
YPR027C,0,0,0,1
YPR028W,0,0,0,0
YPR029C,0,0,3,11
YPR030W,0,0,0,0
YPR031W,0,0,0,0
YPR032W,1,10,0,8
YPR033C,0,0,0,0
YPR034W,0,0,0,0
YPR035W,0,0,0,0
YPR036W,0,0,0,0
YPR036W-A,22,8,18,7
YPR037C,0,0,0,0
YPR038W,0,0,0,0
YPR039W,0,0,0,0
YPR040W,0,0,0,0
YPR041W,28,31,22,14
YPR042C,0,0,0,2
YPR043W,0,0,0,0
YPR044C,0,0,0,0
YPR045C,0,0,0,0
YPR046W,0,0,4,1
YPR047W,0,2,1,0
YPR048W,0,2,1,0
YPR049C,8,15,0,3
YPR050C,0,0,0,0
YPR051W,0,0,0,3
YPR052C,0,2,1,0
YPR053C,0,1,0,5
YPR054W,0,0,0,0
YPR055W,0,0,0,0
YPR056W,0,0,0,0
YPR057W,4,2,9,10
YPR058W,3,0,0,0
YPR059C,0,0,0,0
YPR060C,1,6,0,0
YPR061C,22,46,58,44
YPR062W,0,0,0,0
YPR063C,2,1,4,0
YPR064W,100,100,99,99
YPR065W,20,2,72,10
YPR066W,0,3,0,0
YPR067W,0,8,11,1
YPR068C,0,0,0,0
YPR069C,32,41,63,37
YPR070W,0,0,0,0
YPR071W,0,0,0,0
YPR072W,3,0,0,0
YPR073C,7,2,1,0
YPR074C,7,4,4,12
YPR074W-A,0,0,0,0
YPR075C,35,65,37,32
YPR076W,0,0,0,0
YPR077C,0,0,0,0
YPR078C,3,2,25,8
YPR079W,36,13,21,31
YPR080W,53,2,3,1
YPR081C,23,15,10,9
YPR082C,0,0,0,0
YPR083W,0,0,0,0
YPR084W,0,5,3,12
YPR085C,0,0,0,0
YPR086W,0,0,0,1
YPR087W,1,0,0,0
YPR088C,0,0,1,0
YPR089W,0,0,0,0
YPR091C,50,12,3,9
YPR092W,0,0,0,0
YPR093C,0,0,0,0
YPR094W,0,1,0,1
YPR095C,0,0,0,1
YPR096C,0,0,0,0
YPR097W,0,6,6,0
YPR098C,15,4,13,2
YPR099C,0,0,0,0
YPR100W,0,0,0,0
YPR101W,0,0,0,0
YPR102C,7,2,8,0
YPR103W,6,0,0,0
YPR104C,2,7,10,1
YPR105C,0,0,0,0
YPR106W,2,23,9,19
YPR107C,0,0,0,0
YPR108W,0,0,0,1
YPR108W-A,0,0,0,0
YPR109W,0,0,0,0
YPR110C,1,20,13,9
YPR111W,10,28,3,12
YPR112C,0,12,14,2
YPR113W,3,1,0,0
YPR114W,0,0,0,0
YPR115W,8,0,3,1
YPR116W,0,0,0,7
YPR117W,0,0,0,0
YPR118W,0,0,0,0
YPR119W,1,6,0,0
YPR120C,38,21,44,41
YPR121W,0,0,0,0
YPR122W,0,0,0,0
YPR123C,27,33,35,33
YPR124W,100,73,100,100
YPR125W,0,0,0,0
YPR126C,0,0,0,0
YPR127W,1,6,0,0
YPR128C,0,0,4,10
YPR129W,0,0,0,0
YPR130C,0,0,0,0
YPR131C,0,0,0,0
YPR132W,12,1,14,0
YPR133C,1,0,0,1
YPR133W-A,0,0,0,0
YPR134W,4,18,16,20
YPR135W,3,4,16,13
YPR136C,0,0,0,0
YPR137C-A,0,0,0,0
YPR137C-B,100,100,100,100
YPR137W,4,2,2,1
YPR138C,0,18,6,13
YPR139C,47,49,64,82
YPR140W,19,40,37,23
YPR141C,6,4,0,9
YPR142C,0,0,0,0
YPR143W,0,0,0,0
YPR144C,0,6,4,1
YPR145C-A,0,0,0,0
YPR145W,79,18,16,36
YPR146C,12,2,12,8
YPR147C,0,0,0,0
YPR148C,1,12,10,13
YPR149W,100,100,99,100
YPR150W,0,0,0,0
YPR151C,0,0,0,0
YPR152C,2,0,0,4
YPR153W,0,0,0,0
YPR154W,1,0,0,0
YPR155C,16,5,14,8
YPR156C,0,0,0,0
YPR157W,0,0,0,0
YPR158C-C,0,0,0,0
YPR158C-D,100,100,100,100
YPR158W,0,0,0,0
YPR158W-A,0,0,0,0
YPR158W-B,100,100,100,100
YPR159C-A,0,0,0,0
YPR159W,5,5,8,17
YPR160C-A,0,0,0,0
YPR160W,48,19,11,48
YPR160W-A,0,0,0,0
YPR161C,0,0,0,0
YPR162C,0,0,0,0
YPR163C,2,0,8,0
YPR164W,0,0,1,1
YPR165W,0,0,0,0
YPR166C,0,0,0,0
YPR167C,10,31,24,16
YPR168W,0,5,4,0
YPR169W,0,0,0,0
YPR169W-A,0,0,0,0
YPR170C,0,0,0,0
YPR170W-A,0,0,0,0
YPR170W-B,0,0,0,0
YPR171W,1,0,0,0
YPR172W,0,0,0,1
YPR173C,0,1,7,13
YPR174C,0,0,0,0
YPR175W,0,0,0,0
YPR176C,0,0,0,0
YPR177C,0,0,0,0
YPR178W,0,5,1,0
YPR179C,0,2,0,0
YPR180W,0,0,0,0
YPR181C,3,2,1,2
YPR182W,0,2,0,0
YPR183W,4,0,0,0
YPR184W,4,1,0,9
YPR185W,0,0,0,0
YPR186C,0,0,2,0
YPR187W,11,5,19,16
YPR188C,2,0,0,14
YPR189W,0,0,0,0
YPR190C,0,6,5,1
YPR191W,0,0,0,0
YPR192W,10,1,7,2
YPR193C,0,0,0,0
YPR194C,0,11,20,13
YPR195C,0,1,0,0
YPR196W,0,0,0,0
YPR197C,0,0,0,0
YPR198W,10,12,8,13
YPR199C,0,0,0,0
YPR200C,0,0,0,1
YPR201W,0,0,0,0
YPR202W,0,0,0,0
YPR203W,1,0,0,0
YPR204C-A,0,0,0,0
YPR204W,0,0,0,1
snR10,8,0,0,0
snR11,0,0,0,0
snR128,2,32,5,5
snR13,5,0,0,0
snR14,0,1,0,0
snR161,0,0,0,0
snR17a,0,0,0,0
snR17b,0,0,0,0
snR18,0,0,0,0
snR189,0,0,0,0
snR19,0,2,0,0
snR190,0,0,0,0
snR191,0,0,0,0
snR24,0,0,0,0
snR3,0,0,0,0
snR30,0,0,0,0
snR31,6,0,0,0
snR32,0,0,0,0
snR33,12,1,1,0
snR34,0,0,0,0
snR35,0,0,0,0
snR36,0,0,0,0
snR37,0,0,0,1
snR38,0,0,0,0
snR39,0,0,0,0
snR39B,0,0,0,0
snR4,0,1,0,1
snR40,0,0,0,0
snR41,0,0,0,0
snR42,0,0,0,0
snR43,0,0,0,0
snR44,15,5,2,7
snR45,0,0,0,0
snR46,0,0,0,0
snR47,0,0,0,0
snR48,0,0,0,0
snR49,6,2,0,2
snR5,0,0,0,0
snR50,0,0,0,0
snR51,0,0,0,0
snR52,0,0,0,0
snR53,0,0,0,0
snR54,0,0,0,0
snR55,0,0,0,0
snR56,0,0,0,0
snR57,0,0,0,0
snR58,0,0,0,0
snR59,0,0,0,0
snR6,0,0,0,0
snR60,0,0,0,0
snR61,4,1,0,3
snR62,3,1,0,0
snR63,0,0,0,0
snR64,1,1,1,0
snR65,0,0,0,0
snR66,0,1,0,0
snR67,0,0,0,0
snR68,0,0,0,0
snR69,0,0,0,0
snR7-L,0,0,0,0
snR7-S,0,0,0,0
snR70,1,2,0,0
snR71,0,0,0,0
snR72,0,0,0,0
snR73,0,0,0,0
snR74,0,0,0,0
snR75,0,0,0,0
snR76,0,0,0,0
snR77,0,2,0,0
snR78,0,0,0,0
snR79,0,0,0,0
snR8,4,10,0,0
snR80,0,0,0,0
snR81,0,0,0,0
snR82,0,5,0,0
snR83,0,0,0,1
snR84,0,0,0,0
snR85,2,9,0,0
snR86,0,0,0,0
snR87,0,0,0,0
snR9,1,0,0,0
tA(AGC)D,0,0,0,0
tA(AGC)F,0,0,0,0
tA(AGC)G,0,0,0,0
tA(AGC)H,0,0,0,0
tA(AGC)J,0,0,0,0
tA(AGC)K1,0,0,0,0
tA(AGC)K2,0,0,0,0
tA(AGC)L,0,0,0,0
tA(AGC)M1,0,0,0,0
tA(AGC)M2,0,0,0,0
tA(AGC)P,0,0,0,0
tA(UGC)A,0,0,0,0
tA(UGC)E,0,0,0,0
tA(UGC)G,0,0,0,0
tA(UGC)L,0,0,0,0
tA(UGC)O,0,0,0,0
tA(UGC)Q,0,0,0,0
tC(GCA)B,0,0,0,0
tC(GCA)G,0,0,0,0
tC(GCA)P1,0,0,0,0
tC(GCA)P2,0,0,0,0
tC(GCA)Q,0,0,0,0
tD(GUC)B,0,0,0,0
tD(GUC)D,0,0,0,0
tD(GUC)G1,0,0,0,0
tD(GUC)G2,0,0,0,0
tD(GUC)I1,0,0,0,0
tD(GUC)I2,0,0,0,0
tD(GUC)J1,0,0,0,0
tD(GUC)J2,0,0,0,0
tD(GUC)J3,0,0,0,0
tD(GUC)J4,0,0,0,0
tD(GUC)K,0,0,0,0
tD(GUC)L1,0,0,0,0
tD(GUC)L2,0,0,0,0
tD(GUC)M,0,0,0,0
tD(GUC)N,0,0,0,0
tD(GUC)O,0,0,0,0
tD(GUC)Q,0,0,0,0
tE(CUC)D,0,0,0,0
tE(CUC)I,0,0,0,0
tE(UUC)B,0,0,0,0
tE(UUC)C,0,0,0,0
tE(UUC)E1,0,0,0,0
tE(UUC)E2,0,0,0,0
tE(UUC)E3,0,0,0,0
tE(UUC)G1,0,0,0,0
tE(UUC)G2,0,0,0,0
tE(UUC)G3,0,0,0,0
tE(UUC)I,0,0,0,0
tE(UUC)J,0,0,0,0
tE(UUC)K,0,0,0,0
tE(UUC)L,0,0,0,0
tE(UUC)M,0,0,0,0
tE(UUC)P,0,0,0,0
tE(UUC)Q,0,0,0,0
tF(GAA)B,0,0,0,0
tF(GAA)D,0,0,0,0
tF(GAA)F,0,0,0,0
tF(GAA)G,0,0,0,0
tF(GAA)H1,0,0,0,0
tF(GAA)H2,0,0,0,0
tF(GAA)M,0,0,0,0
tF(GAA)N,0,0,0,0
tF(GAA)P1,0,0,0,0
tF(GAA)P2,0,0,0,0
tF(GAA)Q,0,0,0,0
tG(CCC)D,0,0,0,0
tG(CCC)O,0,0,0,0
tG(GCC)B,0,0,0,0
tG(GCC)C,0,0,0,0
tG(GCC)D1,0,0,0,0
tG(GCC)D2,0,0,0,0
tG(GCC)E,0,0,0,0
tG(GCC)F1,0,0,0,0
tG(GCC)F2,0,0,0,0
tG(GCC)G1,0,0,0,0
tG(GCC)G2,0,0,0,0
tG(GCC)J1,0,0,0,0
tG(GCC)J2,0,0,0,0
tG(GCC)M,0,0,0,0
tG(GCC)O1,0,0,0,0
tG(GCC)O2,0,0,0,0
tG(GCC)P1,0,0,0,0
tG(GCC)P2,0,0,0,0
tG(UCC)G,0,0,0,0
